key	CloneClass	cloneIsAloneAdaptive	cloneIsCommunityAdaptive	isUniqueAdaptive	BLT_isAdaptive	Sequencing_Library_Prefix	Phenotyping_Clone_ID	BCID	CloneSource	Plate	Row	Column	Rearrayed_Plate_Index	Rearrayed_Plate_Number	Rearrayed_Row	Rearrayed_Col	BLT_fitness	BLT_variance	BLT_numValues	BLT_logCV	populationType	Alone_fitness	Alone_variance	Alone_stderr	Community_fitness	Community_variance	Community_stderr	YYA_1	YYA_2	YYA_Avg	YYA_Var	YYA_1_rescaled	YYA_2_rescaled	YYA_Avg_rescaled	YYA_Stderr_rescaled	AYC_rep1	AYC_rep2	AYC_avg	AYC_var	AYC_stderr	AYC_rep1_rescaled	AYC_rep2_rescaled	AYC_avg_rescaled	AYC_stderr_rescaled	YYC_rep1	YYC_rep2	YYC_avg	YYC_var	YYC_stderr	YYC_rep1_rescaled	YYC_rep2_rescaled	YYC_avg_rescaled	YYC_stderr_rescaled	r_1	r_2	r_Avg	r_Var	r_1_rescaled	r_2_rescaled	r_Avg_rescaled	r_Stderr_rescaled	K_1	K_2	K_Avg	K_Var	K_1_rescaled	K_2_rescaled	K_Avg_rescaled	K_Stderr_rescaled	sampledFreq	BLT_Mono_fit_interpolated	BLT_Co_fit_interpolated	BLT_Co_fit_rank	BLT_Mono_fit_rank	adaptiveLocus	mutationWeightAll	mutationWeightClass	significantYeastEffect	significantAlgaEffect	significantREffect	significantKEffect	numCNVMuts	numSmallMuts
C3_66199	C-mutant	TRUE	TRUE	TRUE	FALSE	sample_236	NA	66199	Community	C3	H	11	NeutralPlate	2	C	3	0.178062422100291	0.00324675324675325	5	-0.494847634836323	Community	0.354753754210468	0.0123075622033521	0.0640509229789135	0.176054132836883	0.00458180679468026	0.0390802882737587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.24841793267171e-05	0.28097042385727	0.206458894178474	0.0196240446188804	0.0266704497091786	Other	0	0	NA	NA	NA	NA	0	1
C3_70393	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_273	NA	70393	Community	C3	C	4	YAPlate	1	F	11	0.67741057555756	0.00110619469026549	5	-1.30893618769161	Community	0.890878269461115	0.0821328999358722	0.165461878727269	0.507500099404063	0.0446096775131436	0.121942168688199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000200172780715986	0.663858941476913	0.625429067016783	0.655305377676789	0.584125407859271	SPT6	0	0	NA	NA	NA	NA	0	6
C3_76986	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_118	NA	76986	Community	C3	C	10	YAPlate	1	B	12	1.54004173883684	0.000564334085778781	5	-1.81176435019696	Community	1.270793099073	0.0159998637380579	0.0730293633594458	0.940025511113144	0.0109737674592761	0.0604807612917146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00105002914796631	0.935185884740841	1.17217051141443	0.930730565310198	0.918640941977586	Other	0	0	NA	NA	NA	NA	0	0
C3_81934	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_278	NA	81934	Community	C3	G	11	YAPlate	2	F	3	0.440452308469165	0.000753579502637528	5	-1.20533435195559	Community	0.873646429796638	0.443514990456034	0.384497503440544	0.791569687293358	0.257808168237934	0.293148522219218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000303770974244436	0.6515523347889	0.984512285222012	0.868071335123597	0.562420201447014	Other	0	0	NA	NA	NA	NA	0	4
C3_88241	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_107	16	88241	Community	C3	B	3	YAPlate	1	D	10	0.586432950514174	0.0010498687664042	5	-1.25765085664531	Community	1.14748405560764	0.0124103899798113	0.0643179342014115	0.85517331586545	0.00646964086609391	0.0464386364503162	688000	1552000	1290000	1.8e+09	-0.693732193732194	-0.0866290018832392	-0.376208897485493	0.0803732466735694	350593	197656	274124.5	11694862984.5	76468.5	-0.219878150811735	-0.56018584448875	-0.390031997650242	0.184047342651429	7000000	7900000	7450000	4.05e+11	450000	1.69230769230769	2.03846153846154	1.86538461538462	0.79062650304842	0.153995358437524	0.150752479533705	0.152373918985615	5.25813179241796e-06	-0.0586372353304012	-0.128648432968067	-0.0946227324887297	0.019468712050074	6425000	7100000	6762500	227812500000	0.24034749034749	0.204410517387617	0.221218961625282	0.0734059786130381	0.000135204422062552	0.847121236476296	1.06491158388293	0.89595813537148	0.854376507306001	BCH2	2	0.75	TRUE	TRUE	TRUE	TRUE	0	13
C4_115149	C-mutant	TRUE	TRUE	FALSE	TRUE		NA	115149	Community	C4	F	10	YAPlate	2	H	9	1.06681986439773	2.17831703226088e-05	5	-2.35903055012328	Community	1.22887240951345	0.145429667542278	0.220173921815064	0.972401436861395	0.0747759576472294	0.157877545001635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138551231473757	0.905247036159099	1.21309587655625	0.940439303174275	0.902681231380338	Other	0	0	NA	NA	NA	NA	0	0
C4_117136	C-mutant	TRUE	TRUE	TRUE	FALSE	YLT-02_44	NA	117136	Community	C4	E	1	NeutralPlate	2	G	3	-0.239636057242501	0.0050251256281407	5	-0.528978703688731	Community	0.323752501442866	0.00518006287003558	0.0415534309455332	0.245710271203896	0.00200324138063792	0.025840803526193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.76644568489325e-05	0.2588300005435	0.294508975563192	0.11492115954004	0.0192225847637963	Other	0	0	NA	NA	NA	NA	0	5
C4_11903	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_168	26	11903	Community	C4	D	10	YAPlate	2	B	8	0.766761637372986	3.5503798906483e-05	5	-2.10952296359761	Community	0.997409551859702	0.270780199260825	0.300433131362496	1.06044660389805	0.0548938364677062	0.135269898681249	4e+05	1184000	975000	2.45e+09	-0.821937321937322	-0.303201506591337	-0.52852998065764	0.0621003003763569	888261	706247	797254	16564548098	91007	0.976513546710339	0.571505180148106	0.774009363429222	0.287460300953739	6200000	6800000	6500000	1.8e+11	3e+05	1.38461538461538	1.61538461538462	1.5	0.682895419406335	0.174845479130851	0.199825796496623	0.187335637813737	0.000312008127847355	0.0688180818863686	0.154996066726768	0.113113247991573	0.0770737593868297	5150000	6825000	5987500	1402812500000	-0.00579150579150578	0.157760814249364	0.0812641083521444	0.155518864851589	0.00730246266133029	0.739941276153671	1.32439093690343	0.957102527026097	0.70761810185842	Other	1	0.333333333333333	TRUE	TRUE	FALSE	FALSE	0	1
C4_160181	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_145	NA	160181	Community	C4	A	7	YAPlate	2	H	4	0.815120247331974	1.86915887850467e-05	5	-2.27539857202123	Community	1.47359129562827	0.0584808493776713	0.139619541824287	1.24303100389936	0.0282627787251395	0.0970614560044983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0151830170761245	1.08001996459761	1.55518999721006	0.983818770226537	0.971556249113349	Other	0	0	NA	NA	NA	NA	0	3
C4_183437	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_144	NA	183437	Community	C4	A	4	YAPlate	2	G	4	0.631619729927777	0.000246366100024637	5	-1.60466521327883	Community	1.40639807953539	0.122317008152728	0.2019216086775	0.853376526305785	0.112692553792881	0.193814820376634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000875723151286898	1.03203202490813	1.06264032006228	0.894994147214763	0.960348985671726	chrIII-3n	0	0	NA	NA	NA	NA	2	1
C4_202159	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_149	NA	202159	Community	C4	B	2	YAPlate	2	E	5	0.940495238613234	0.00120336943441637	5	-1.43315711310835	Community	1.28949542692766	0.115389145089818	0.196119984609608	1.06891550579958	0.066739422268212	0.149152519554327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000232763016246191	0.948542682247031	1.33509620307452	0.95861736555808	0.926301603064264	chrIV-1n	0	0	NA	NA	NA	NA	1	8
C4_216412	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_237	NA	216412	Community	C4	E	8	NeutralPlate	2	A	4	0.44553873294259	0.00235294117647059	5	-0.963079930462077	Community	0.7378119525882	0.0100809543398823	0.0579682509076658	0.42521776757628	0.0053058318831555	0.0420548526060727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.58552109104802e-05	0.554542293015932	0.521418621077512	0.516697652000275	0.401475386579657	NTH1	0	0	NA	NA	NA	NA	0	6
C4_222829	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_164	NA	222829	Community	C4	D	6	YAPlate	2	F	7	1.16566777729117	0.000127105179536066	5	-2.01449316716934	Community	1.47102173525503	0.254560632950648	0.291296317032816	0.770541076254478	0.205620981511589	0.261802076329677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00252795898791969	1.07818484022956	0.957930695188622	0.859395441713145	0.970988792736558	chrIV-1n	0	0	NA	NA	NA	NA	1	0
C4_243025	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_156	NA	243025	Community	C4	C	7	YAPlate	2	F	6	1.09872801152397	0.000131821776957553	5	-1.98089661596204	Community	1.07866726333707	0.192584568718386	0.253367038581308	1.08634738485586	0.0613508570884081	0.143004495370377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00227802492949141	0.79797377384348	1.35713128003367	0.960958479652964	0.792169102000284	chrIV-1n	0	0	NA	NA	NA	NA	1	1
C4_243656	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_167	NA	243656	Community	C4	D	9	YAPlate	2	A	8	0.962719194113099	3.26094045522729e-05	5	-2.22682819627167	Community	1.23322888456701	0.363067660169991	0.347882959326836	0.920908948049202	0.211366122385837	0.265434312266919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00858409017086618	0.908358336291543	1.1480058796528	0.923776079322454	0.904667328699106	chrIV-1n	0	0	NA	NA	NA	NA	1	1
C4_249109	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_150	NA	249109	Community	C4	B	4	YAPlate	2	F	5	1.00019741799687	7.6645972254158e-05	5	-2.05784106027721	Community	1.36324671867379	0.141455576876877	0.217144788007815	0.91876808478043	0.121293560255328	0.201075077400895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00387063909188082	1.00121425753586	1.14529968333661	0.923362941541004	0.950560363172081	chrIV-1n	0	0	NA	NA	NA	NA	1	2
C4_250256	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_174	NA	250256	Community	C4	F	4	YAPlate	2	D	9	1.0742810750965	8.55139387720198e-05	5	-2.06509946986919	Community	1.28463881085163	0.271611923186643	0.300894180284167	1.00058132822774	0.209887390145487	0.26450418405354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00352292548769337	0.9450741922282	1.2487171697601	0.946774082489844	0.924812030075188	chrIV-1n	0	0	NA	NA	NA	NA	1	1
C4_250819	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_183	NA	250819	Community	C4	H	11	YAPlate	2	A	11	1.06850720706456	4.68581603486247e-05	5	-2.19338483872238	Community	1.37773412352096	0.134025431401496	0.211364954049858	0.97281477816886	0.0662012392814462	0.148549923461717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00664471635107722	1.01156084831523	1.21361836799226	0.940439303174275	0.954603489856717	chrIV-1n	0	0	NA	NA	NA	NA	1	0
C4_251666	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_172	27	251666	Community	C4	E	11	YAPlate	2	B	9	0.836020392568573	6.46705037832245e-05	5	-2.01686374900864	Community	1.40462160339458	0.121986331464068	0.201648482483808	1.14259934325733	0.0517261172668428	0.131308945197757	496000	1568000	2075000	5.7245e+11	-0.779202279202279	-0.0772128060263654	0.00338491295938104	0.288265968196659	600623	1145524	873073.5	148458549900.5	272450.5	0.336475986186272	1.54896219025919	0.942719088222729	0.646103614357102	6900000	9900000	8400000	4.5e+12	1500000	1.65384615384615	2.80769230769231	2.23076923076923	1.04375830174339	0.153084447843615	0.148423427955023	0.150753937899319	1.08625532009252e-05	-0.0642055675434585	-0.142110385627551	-0.104248356474082	0.0217234839666415	6475000	7550000	7012500	577812500000	0.25	0.280746395250212	0.266365688487585	0.105931649506673	0.00419498099976485	1.03076330412258	1.42823756917652	0.968463816015975	0.96013618953043	HEM2	1.66666666666667	0.857142857142857	TRUE	FALSE	TRUE	TRUE	0	2
C4_252197	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_177	NA	252197	Community	C4	G	1	YAPlate	2	A	10	0.84044063404742	7.31475385853266e-05	5	-1.99240718338111	Community	1.33332821861435	0.0737479876814949	0.156788591933528	1.10630016829898	0.0220485227470331	0.0857292691112223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0039068890698208	0.979847112756428	1.38235295104796	0.963712731529298	0.940984536813732	Other	0	0	NA	NA	NA	NA	0	1
C4_252612	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_284	NA	252612	Community	C4	H	2	YAPlate	2	E	10	0.988044788456263	0.00017247326664367	5	-1.87641573728187	Community	1.25519993579718	0.421410130628292	0.374793334442815	0.848360596598832	0.254517203988182	0.291271467871573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00148863396250894	0.924049585239807	1.05629984484687	0.893685877573504	0.913604766633565	chrIV-1n	0	0	NA	NA	NA	NA	1	11
C4_272330	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_181	37	272330	Community	C4	H	9	YAPlate	2	G	10	0.623789916227297	0.000605326876513317	5	-1.40404337145444	Community	0.977846842646942	0.00336366583136531	0.0334846523617677	0.527167919660681	0.00244743039778822	0.0285623901765254	1088000	1712000	1760000	2e+08	-0.515669515669516	0.00753295668549914	-0.148936170212766	0.107963907883864	627522	482804	555163	10471649762	72359	0.396330283395044	0.0743110937054969	0.235320688550271	0.21472790381211	1800000	1600000	1700000	2e+10	1e+05	-0.307692307692308	-0.384615384615385	-0.346153846153846	0.180188202285024	0.19177583978936	0.184444355136536	0.188110097462948	2.68753336073005e-05	0.172312182475209	0.0660911075925763	0.117714942071952	0.0301765241972869	4550000	5075000	4812500	137812500000	-0.121621621621622	-0.139100932994063	-0.130925507900677	0.0556309871697137	0.000404473438067151	0.725970012915324	0.650290525243635	0.68656613647318	0.685700099304866	NTH1	2	0.333333333333333	FALSE	FALSE	TRUE	TRUE	0	6
C4_28813	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_239	NA	28813	Community	C4	H	4	NeutralPlate	2	D	4	0.389690579467522	0.00344234079173838	5	-0.822292975478103	Community	0.850942738233319	0.010672024970736	0.059643454434766	0.410233470759026	0.007672976727478	0.0505733023359097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.9621674243389e-05	0.635337849981936	0.502477454007637	0.491358534738002	0.533479926230671	Other	0	0	NA	NA	NA	NA	0	3
C4_341941	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_142	NA	341941	Community	C4	A	1	YAPlate	2	E	4	0.773685524619161	0.000241050982282753	5	-1.69751001865208	Community	1.34864813922262	0.0648308979557337	0.147004419384513	1.21617419272594	0.0330496322479266	0.104959726003083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112470326292729	0.990788268262085	1.52124116707116	0.978861116849136	0.947013760817137	Other	0	0	NA	NA	NA	NA	0	0
C4_5016	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_151	35	5016	Community	C4	B	6	YAPlate	2	G	5	0.761918209220621	0.00024024024024024	5	-1.69158547623634	Community	1.56539261583812	0.103672984709425	0.185896911135738	1.1366612393313	0.0397995929327681	0.115180427927619	672000	1760000	1565000	8.45e+09	-0.700854700854701	0.0357815442561205	-0.243230174081238	0.100924842435047	1128935	1663289	1396112	142767098658	267177	1.51204918470521	2.70106673668471	2.10655796069496	0.693603947723556	10000000	9000000	9500000	5e+11	5e+05	2.84615384615385	2.46153846153846	2.65384615384615	1.00234856909595	0.145642929792216	0.149737341762272	0.147690135777244	8.38210469026813e-06	-0.109695042533355	-0.134515944339207	-0.122452894441906	0.0204169483152909	7450000	6775000	7112500	227812500000	0.438223938223938	0.149279050042409	0.284424379232506	0.0746068120584957	0.00112613418310913	1.14558247929486	1.42073140322739	0.967499827859258	0.982550716413676	HEM1	5	0.4	TRUE	TRUE	TRUE	TRUE	0	3
C4_5531	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_165	NA	5531	Community	C4	D	7	YAPlate	2	G	7	0.828864326442752	9.80969197567196e-05	5	-1.92265576303021	Community	1.24550964807276	0.490340424273248	0.404285552661832	1.33918057748237	0.118141176930299	0.198444935208989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0026586496978612	0.917128991615438	1.67672957688765	0.996350616263857	0.910200028372819	Other	0	0	NA	NA	NA	NA	0	2
C4_59131	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_146	25	59131	Community	C4	A	10	YAPlate	2	B	5	0.776948311214189	7.31154492944359e-05	5	-1.95838755049705	Community	1.06948013785963	0.127266936500121	0.205966774424194	0.868129690233845	0.0427024893143881	0.119307011968266	464000	1216000	980000	2e+10	-0.793447293447293	-0.284369114877589	-0.526112185686654	0.0771038828991304	968669	1059528	1014098.5	4127678940.5	45429.5	1.15543337012247	1.35760823127314	1.25652080069781	0.27850832872377	6600000	7600000	7100000	5e+11	5e+05	1.53846153846154	1.92307692307692	1.73076923076923	0.759941924939786	0.171259771503858	0.19149841996279	0.181379095733324	0.000204801445722115	0.0468989040663921	0.106863706884564	0.077720591371055	0.0634099144550714	6400000	6150000	6275000	3.125e+10	0.235521235521235	0.0432569974554708	0.133182844243792	0.0441667780390521	0.00369463590951433	0.79141252779862	1.08128931949006	0.901879776905598	0.78415378067811	HEM2	1.66666666666667	0.857142857142857	TRUE	TRUE	FALSE	TRUE	0	3
C4_616	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_153	NA	616	Community	C4	B	11	YAPlate	2	B	6	0.795387149245701	0.000105808909110147	5	-1.88831745156611	Community	1.1106689567448	0.0999649812509701	0.182542215437937	1.00050893872676	0.052399440617236	0.132160811913915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0024277945751908	0.820828690195282	1.24862566452305	0.946774082489844	0.822315222017307	Other	0	0	NA	NA	NA	NA	0	0
C4_92018	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_238	NA	92018	Community	C4	G	11	NeutralPlate	2	C	4	0.149252138818056	0.00101626016260163	5	-0.670418112603167	Community	0.492957692425889	0.0105561280767991	0.0593187100241825	0.44032507181089	0.00339182847007487	0.0336245370232061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.05591797583939e-05	0.379672683364578	0.54051527786248	0.543276182606899	0.119875159597106	ALR1	0	0	NA	NA	NA	NA	0	5
C5_103914	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_310	NA	103914	Community	C5	H	11	YAPlate	3	B	5	1.11172030542362	0.000299043062200957	5	-1.80812867244789	Community	0.886551017940746	0.207741557052859	0.26314860000442	0.863324440484066	0.0875375689557713	0.170819172378055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00118276179307396	0.660768512158964	1.07521515802402	0.900089513185981	0.57908923251525	chrIII-3n	0	0	NA	NA	NA	NA	2	6
C5_110335	C-mutant	TRUE	TRUE	TRUE	TRUE	sample_295	NA	110335	Community	C5	D	8	YAPlate	3	G	1	1.63112595261056	0.000803858520900322	5	-1.75989768795082	Community	1.18086931694883	0.0928046187261159	0.175883122864888	1.09572247486336	0.0476914389419667	0.126083886020335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000558017920346928	0.870964267081408	1.36898202940769	0.962266749294223	0.876223577812456	chrXIV-3n	0	0	NA	NA	NA	NA	1	2
C5_110632	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_247	NA	110632	Community	C5	D	9	NeutralPlate	2	G	5	0.347534473099859	0.000789265982636148	5	-1.09238619761816	Community	0.465142449669916	0.00852192237491991	0.0532976621592352	0.271694832094074	0.00336947038374347	0.0335135315146159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000152938244835825	0.359807639399771	0.327355222207979	0.177580389726641	0.095190807206696	POL5	0	0	NA	NA	NA	NA	0	2
C5_114490	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_197	42	114490	Community	C5	F	10	YAPlate	3	C	3	1.25848541808828	0.000220701831825204	5	-1.92794521888777	Community	1.3480847053015	0.0173390842037539	0.0760243035784257	1.12239942606621	0.00936801421651499	0.0558808679737976	992000	1904000	2690000	2.88e+10	-0.558404558404558	0.120527306967985	0.300773694390716	0.174762166423537	1009060	1221936	1115498	22658095688	106438	1.24530938479066	1.71899031614925	1.48214985046995	0.37092214931743	8800000	8900000	8850000	5e+09	50000	2.38461538461538	2.42307692307692	2.40384615384615	0.916621871760304	0.120124473411562	0.142389872930302	0.131257173170932	0.000247874007864546	-0.265687566543995	-0.176984423134766	-0.220094478255354	0.0677347164288402	6900000	6550000	6725000	6.125e+10	0.332046332046332	0.111111111111111	0.214446952595937	0.0515168778223843	0.00149808620520651	0.990385875958246	1.40270350434979	0.965847276733457	0.946871896722939	KIN82	1	0.333333333333333	TRUE	TRUE	TRUE	TRUE	0	3
C5_123130	C-mutant	TRUE	TRUE	TRUE	TRUE	sample_255	NA	123130	Community	C5	G	6	NeutralPlate	2	H	6	0.627229588294942	0.00274725274725275	5	-1.07797722895329	Community	0.342823918845782	0.0217074594155207	0.0850636221023626	0.222443985372829	0.00710028946454878	0.0486493900768508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000113375069530804	0.27245039381146	0.265098812884468	0.0704399917372444	0.0236203716839268	chrIX-3n	0	0	NA	NA	NA	NA	1	4
C5_124724	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_191	NA	124724	Community	C5	C	10	YAPlate	3	A	1	0.894883677956684	0.000581395348837209	5	-1.56953081038454	Community	1.0932945031464	0.016669365493056	0.0745416337649772	0.968349760214808	0.00666159774986984	0.0471225273440416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000432242452586192	0.808420231724343	1.20797428258277	0.939337602423742	0.806639239608455	Other	0	0	NA	NA	NA	NA	0	1
